peer-to-peernetworkingandapplications	484
computergraphicsinternational	484
intelligentdecisiontechnologies	483
computersystems:science&engineering	482
automaticcontrolandcomputersciences	482
softwarequalityjournal	482
inductivelogicprogramming	482
internationalconferenceondatabasetheory	481
internationalconferenceonmobileandubiquitoussystems:networkingandservices	480
journalofelectricalandcomputerengineering	479
internationalconferenceoncloudcomputingandservicesscience	479
algebraicmethodologyandsoftwaretechnology	479
worldsummitontheknowledgesociety	479
scientificprogramming	479
compilers,architecture,andsynthesisforembeddedsystems	477
internationaljournalofmobilecommunications	477
swarmevolutionaryandmemeticcomputing	476
journalofenterpriseinformationmanagement	476
revistadeinformáticateóricaeaplicada	473
internationalwork-conferenceontheinterplaybetweennaturalandartificialcomputation	473
networkedsystemsdesignandimplementation	472
internationalconferenceofdistributedcomputingandnetworking	472
theoremprovinginhigherorderlogics	472
workshoponalgorithmsinbioinformatics	470
symposiumoncomputerarchitectureandhighperformancecomputing	470
conferenceoncomputationalcomplexity	470
integratedcomputer-aidedengineering	470
languageandlinguisticscompass	470
theoryandapplicationsofmodelsofcomputation	470
asia-pacificjournalofoperationalresearch	470
wirelessalgorithmssystemsandapplications	468
micromachines	466
internationalon-linetestingsymposium	466
acmtransactionsoncomputer-humaninteraction	465
foundationsofdigitalgames	465
europeanconferenceoncircuittheoryanddesign	465
journalofreal-timeimageprocessing	464
internationalconferenceonpeer-to-peercomputing	464
britishnationalconferenceondatabases	463
internationalconferenceonelectronicpublishing	460
symposiumonappliedcomputationalintelligenceandinformatics	458
usenixlargeinstallationsystemsadministrationconference	458
financeandstochastics	458
distributedevent-basedsystems	457
workingieee/ifipconferenceonsoftwarearchitecture	457
journaloflogic,languageandinformation	457
performanceevaluationmethodolgiesandtools	456
datasciencejournal	456
virtualrealitycontinuumanditsapplicationsinindustry	456
testbedsandresearchinfrastructuresforthedevelopmentofnetworksandcommunities	456
journalofnonlinearscience	455
thejournaloflogicandalgebraicprogramming	455
acmtransactionsonmultimediacomputing,communications,andapplications	454
networkandsystemsecurity	454
computationalsystemsbioinformatics	454
digitalcreativity	452
acmtransactionsonmodelingandcomputersimulation	452
application-specificsystems,architectures,andprocessors	450
displays	450
mathematicsofcontrol,signals,andsystems	450
internationalsymposiumonperformanceanalysisofsystemsandsoftware	450
internationalconferenceonprinciplesofdistributedsystems	450
rairo-operationsresearch	449
informationretrieval	449
autonomicandtrustedcomputing	448
pacific-rimsymposiumonimageandvideotechnology	447
conferenceoncombinatorialoptimizationandapplications	447
testsandproofs	447
acmtransactionsonintelligentsystemsandtechnology	446
internationaljournalofwirelessandmobilecomputing	445
appliedreconfigurablecomputing	445
arxiv:digitallibraries	444
cognitivecomputation	442
cognitivesystemsresearch	441
internationalconferenceoncomputersafetyreliabilityandsecurity	441
internationalconferenceondistributedsmartcameras	439
internationaljournalofmanufacturingtechnologyandmanagement	437
internationalconferenceoninformationsystemssecurity	435
automatedtechnologyforverificationandanalysis	435
neuroinformatics	435
concurrentengineering	434
internationalconferenceoninnovativecomputing,informationandcontrol	433
electroniccommerceandwebtechnologies	433
mobileandubiquitousmultimedia	432
conferenceoncommunicationnetworksandservicesresearch	431
internationalconventiononinformationandcommunicationtechnologyelectronicsandmicroelectronics	431
scandinavianworkshoponalgorithmtheory	431
knowledgeacquisition,modelingandmanagement	430
computerscienceandinformationsystems	429
networkandoperatingsystemsupportfordigitalaudioandvideo	429
acmtransactionsonarchitectureandcodeoptimization	428
internationalsymposiumonindustrialembeddedsystems	428
computeraidedmodelinganddesignofcommunicationlinksandnetworks	427
ieeetransactionsonservicescomputing	427
australiansoftwareengineeringconference	427
wirelessandopticalcommunicationsconference	427
multimediainformationretrieval	427
softwaretesting,verification&reliability	426
ietcomputersanddigitaltechniques	425
australasiandatabaseconference	425
computermusicjournal	425
internationalconferenceonglobalsoftwareengineering	424
internationaljournalofwavelets,multiresolutionandinformationprocessing	423
quantitativeevaluationofsystems	423
internationaljournalofdataminingandbioinformatics	422
informationtechnology&people	421
internationalconferenceondistributedcomputingandinternettechnology	421
internationalgametheoryreview	421
computerscienceeducation	421
service-orientedcomputingandapplications	420
acmtransactionsonsensornetworks	420
arxiv:computationalengineering,finance,andscience	419
microelectronicssystemseducation	419
internationalconferenceoncomputergraphicstheoryandapplications	419
europeanconferenceoncognitiveergonomics	417
virtualreality	417
europeanconferenceonobjectorientedprogramming	416
communicationsandnetworkingsymposium	416
symposium/workshoponelectronicdesign,testandapplications	416
geoinformatica	415
internationaljournalofdigitalearth	415
plosone	415
workshoponparallelanddistributedsimulation	412
internationalconferenceonweb-basedlearning	412
ietimageprocessing	412
computerapplicationsinindustryandengineering	411
journalofintelligenttransportationsystems	411
informationandcommunicationtechnologiesanddevelopment	410
problemsofinformationtransmission	409
fastsoftwareencryption	409
internationalconferenceonformalengineeringmethods	408
adhoc&sensorwirelessnetworks	407
rulesandrulemarkuplanguagesforthesemanticweb	407
integrationofaiandortechniquesinconstraintprogramming	407
centraleuropeanjournalofoperationsresearch	406
topicsincognitivescience	406
hellenicconferenceonartificialintelligence	406
internationalconferenceonbiomedicalelectronicsanddevices	405
internationalconferenceonperformanceengineering	404
securityofinformationandnetworks	404
asiansymposiumonprogramminglanguagesandsystems	403
symposiumoncodegenerationandoptimization	402
socialinformatics	402
discreteoptimization	401
journaloflibrarianshipandinformationscience	400
principlesandpracticeofdeclarativeprogramming	400
simulationtoolsandtechniquesforcommunications,networksandsystem	399
asymptoticanalysis	398
symposiumonaccesscontrolmodelsandtechnologies	398
bmcmedicalimaging	398
genomics,proteomics&bioinformatics	398
frontiersinneuroinformatics	398
journalofstrategicinformationsystems	398
highassurancesystemsengineering	398
opticalswitchingandnetworking	397
doctoralconferenceoncomputing,electricalandindustrialsystems	397
digitalimagecomputingtechniquesandapplications	397
computergames	396
internationalprofessionalcommunicationconference	396
activemediatechnology	396
oclcsystems&services	395
newtrendsinsoftwaremethodologies,toolsandtechniques	395
cooperativedesignvisualizationandengineering	394
digitalidentitymanagement	394
acmsigaplaplquotequad	394
connectionscience	394
simulatedevolutionandlearning	393
imageandvisioncomputingnewzealand	393
acmtransactionsoncomputationallogic	392
proceedingsoftheinstitutionofmechanicalengineers,parti:journalofsystemsandcontrolengineering	392
internationalworkshoponcombinatorialimageanalysis	392
internationaljournalofbiomedicalimaging	392
contentbasedmultimediaindexing	391
internationaljournalofelectroniccommerce	391
flexiblequeryansweringsystems	390
recentadvancesinnaturallanguageprocessing	389
braziliansymposiumonmultimediaandtheweb	389
acmcrossroadsstudentmagazine	389
computationalandmathematicalorganizationtheory	388
internationaljournalofimageandgraphics	388
foundationsofcomputationalmathematics	388
ieeetransactionsonnetworkandservicemanagement	388
healthinformaticsjournal	388
frontiersineducation	387
summercomputersimulationconference	387
internationaljournalofbioinformaticsresearchandapplications	385
imajournalofmathematicalcontrolandinformation	385
opticalnetworkdesignandmodelling	385
braziliansymposiumonartificialintelligence	384
opensourcesystems	383
distributedandparalleldatabases	383
internationalconferenceonsupportinggroupwork	382
pacificconferenceoncomputergraphicsandapplications	382
human-computerinteraction	381
internationalsymposiumonbioinformaticsresearchandapplications	379
journalofgeographicalsystems	379
internationalconferenceonsmarthomesandhealthtelematics	378
modelinganalysisandsimulationoncomputerandtelecommunicationsystems	378
internationalconferenceonsoftwareengineeringadvances	377
internationalconferenceonsensornetworks	376
recentadvancesinintrusiondetection	376
internationalconferenceoncryptologyinindia	375
acmtransactionsonalgorithms	374
internationaljournalofsatellitecommunicationsandnetworking	373
eurographicssymposiumonrenderingtechniques	373
systemsengineering	373
internationaljournalondocumentanalysisandrecognition	373
ieeeinternationalconferenceonautomaticfaceandgesturerecognition	373
journalofresearchandpracticeininformationtechnology	372
internationalconference/workshoponembeddedcomputersystems:architectures,modelingandsimulation	372
internationalconferenceoninformaticsincontrolautomationandrobotics	372
künstlicheintelligenz	372
formaltechniquesfor(networkedand)distributedsystems	372
internationaljournalofhumanoidrobotics	371
partialevaluationandsemantic-basedprogrammanipulation	370
internationaljournalofcooperativeinformationsystems	369
informationtechnology&management	368
iretransactionsonelectroniccomputers	368
journalofthelondonmathematicalsociety-secondseries	366
journalofhighspeednetworks	365
nextgenerationinternet	365
constraints-aninternationaljournal	365
machinetranslation	364
applicationspecificsystemsarchitecturesandprocessors	364
journalofwebsemantics	364
ieeemicro	363
highleveldesignvalidationandtest	363
journalofappliedprobability	363
acmtransactionsoncomputersystems	363
acm/ieeeinternationalconferenceonmobilecomputingandnetworking	362
arxiv:formallanguagesandautomatatheory	361
journalofsoftwaremaintenanceandevolution:researchandpractice	361
mobilead-hocandsensornetworks	361
europeanconferenceoncomputersystems	360
journalofcomputinginhighereducation	359
computersciencesymposiuminrussia	359
journalofappliedlogic	358
internationalconferenceonpatternrecognitionapplicationsandmethods	358
internationaljournalofsystemsassuranceengineeringandmanagement	358
internationalconferenceonembeddedsoftwareandsystems	357
operationalresearch	357
discreteeventdynamicsystems	357
participatorydesignconference	357
internationaljournalofonlineengineering(ijoe)	355
journalofcomputersecurity	355
architecturesfornetworkingandcommunicationssystems	355
peerj	354
internationalconferenceonadaptiveandnaturalcomputingalgorithms	354
computerrecognitionsystems	354
robotics,automationandmechatronics	353
vehicularnetworkingconference	353
acmtransactionsonsoftwareengineeringandmethodology	353
passiveandactivenetworkmeasurement	352
australasianjournalofinformationsystems	352
informationtechnologyinterfaces	351
insilicobiology	350
internationaljournalofsocialrobotics	350
internationalconferenceone-learningandgames	350
ieeetransactionsonhaptics	349
theoreticalaspectsofsoftwareengineering	349
symmetry	348
networksandheterogeneousmedia	348
informationsystemsande-businessmanagement	348
operatingsystemsdesignandimplementation	348
literaryandlinguisticcomputing	346
sourcecodeanalysisandmanipulation	346
journalofinformation&knowledgemanagement	346
workshoponimageanalysisformultimediainteractiveservices	345
internationalconferenceoncoordinationmodelsandlanguages	345
italianworkshoponneuralnets	345
internationalconferenceoninformationtechnologynewgenerations	344
springconferenceoncomputergraphics	344
internationalconferenceonapplicationofconcurrencytosystemdesign	344
real-timeimaging	342
digitalinvestigation	342
formalmethodsincomputer-aideddesign	341
internationalconferenceoncomputervisionsystems	341
ubiquity	340
informationandcommunicationtechnologiesintourism	340
internationaljournalofnetworkingandvirtualorganisations	340
internationalconferenceonsignalprocessingandmultimediaapplications	340
modelingdecisionsforartificialintelligence	339
asiansimulationconference	339
managementofemergentdigitalecosystems	339
geneticprogrammingandevolvablemachines	339
internationalconferenceonevolvablesystems	339
ieeejournalonemergingandselectedtopicsincircuitsandsystems	338
theoryinbiosciences	338
opensystems&informationdynamics	338
qualityofmultimediaexperience	337
conferenceonspatialinformationtheory	337
sensor,meshandadhoccommunicationsandnetworks	335
internationaljournalofparallel,emergentanddistributedsystems	335
electroniccommerceresearch	335
internationaljournalofinformationsecurity	335
contexts	335
webinformationsystemsmodeling	334
journalofthebraziliancomputersociety	334
internationalconferenceoninteractivedigitalstorytelling	333
theoryandpracticeofdigitallibraries	333
workshoponapplicationsofsignalprocessingtoaudioandacoustics	333
ieeetransactionsonhuman-machinesystems	333
internationaljournalofwebbasedcommunities	332
journaloflogicprogramming	332
journalofsoftware:evolutionandprocess	331
internationalconferenceonnetworkingandservices	331
algorithms	331
fuzzyoptimizationanddecisionmaking	331
internationalmulticonferenceoncomputerscienceandinformationtechnology	330
annualreviewsincontrol	329
practicalaspectsofdeclarativelanguages	329
enterpriseinformationsystems	329
annualsimulationsymposium	329
acsieeeinternationalconferenceoncomputersystemsandapplications	329
theoremprovingwithanalytictableauxandrelatedmethods	329
journaloforganizationalcomputingandelectroniccommerce	329
journalofdigitalinformationmanagement	328
intelligentagents	328
wirelessandopticalcommunicationsnetworks	327
intelligentdataacquisitionandadvancedcomputingsystems:technologyandapplications	327
simulationofadaptivebehavior	326
usermodelinganduser-adaptedinteraction	325
cyber-enableddistributedcomputingandknowledgediscovery	325
componentbasedsoftwareengineering	325
informationsecurityforsouthafrica	325
internationalconferenceoncase-basedreasoning	324
journalofquantitativelinguistics	323
appliedcryptographyandnetworksecurity	323
ieeeinternetofthingsjournal	323
roboticsscienceandsystems	322
internationaljournalofintelligentsystemstechnologiesandapplications	322
internationaljournalofinformationandcommunicationtechnologyeducation	322
energyminimizationmethodsincomputervisionandpatternrecognition	321
acmjournalonemergingtechnologiesincomputingsystems	321
braziliansymposiumondatabases	320
internationaljointconferenceonautomatedreasoning	320
journalofmathematicalmodellingandalgorithms	320
internationalconferenceoncasebasedreasoning	320
parallelalgorithmsandapplications	320
internationalconferenceonpersuasivetechnology	319
nature	319
internationalconferenceonknowledgeengineeringandontologydevelopment	319
mathematicsincomputerscience	319
informatica(slovenia)	319
journalofdecisionsystems	319
conferenceonprivacy,securityandtrust	317
acmsigbedreview	317
informationvisualization	317
workshoponpositioningnavigationandcommunication	317
metadataandsemanticsresearch	317
internationaljournalofinteractivemobiletechnologies(ijim)	317
internationalconferenceonelectricalengineeringandinformatics	316
internationaljournalondigitallibraries	316
conferenceoninnovativedatasystemsresearch	316
artificialintelligencemethodologysystemsapplications	316
journalofbiomedicalsemantics	316
internationaljournalofdistanceeducationtechnologies	316
journalofcryptology	315
knowledgeandsystemsengineering	315
journalofappliednon-classicallogics	315
ietinformationsecurity	315
artificialintelligenceandsymboliccomputation	315
internationalmulticonferenceofengineersandcomputerscientists	314
softwareprocess:improvementandpractice	314
fieldandservicerobotics	314
internationalcolloquiumontheoreticalaspectsofcomputing	313
informationsecuritypracticeandexperience	311
ieeecomputationalintelligencemagazine	311
computationalintelligenceanddatamining	311
usenixconferenceonfileandstoragetechnologies	311
communicationsystemsoftwareandmiddleware	309
worldwideweb	309
artificialintelligenceandlaw	309
internationaljournalofinformationtechnologyandmanagement	308
frontierofcomputerscienceandtechnology	308
verificationmodelcheckingandabstractinterpretation	308
computeralgebrainscientificcomputing	308
internationalconferenceonknowledgecapture	307
informationsystemssecurity	307
informationeconomicsandpolicy	307
networks-on-chips	306
distributedapplicationsandinteroperablesystems	306
journalofgraphalgorithmsandapplications	305
pacific-asiaworkshoponcomputationalintelligenceandindustrialapplication	305
internationalsymposiumonwearablecomputers	303
internationalconferenceonimageandsignalprocessing	301
communicationresearch	301
internationalconferenceonmodel-drivenengineeringandsoftwaredevelopment	301
newsecurityparadigmsworkshop	301
internationalonlinetestingsymposium	301
internationalcolloquiumongrammaticalinference	301
artificialgeneralintelligence	300
ieeetransactionsonlearningtechnologies	300
scalableuncertaintymanagement	300
designautomationforembeddedsystems	299
softwareengineeringandformalmethods	299
internationalsymposiumoncomputationalintelligenceanddesign	299
teleoperatorsandvirtualenvironments	299
appliedinformatics	298
computerlanguages	298
elearn	298
internationalconferenceonwebbasedlearning	298
internationalconferenceonartificialimmunesystems	297
informationtechnologybasedhighereducationandtraining	297
learningandintelligentoptimization	297
physicalcommunication	296
highperformancecomputingsystemsandapplications	296
informationresourcesmanagementjournal	295
europeandependablecomputingconference	295
internationalconferenceonmems,nano,andsmartsystems	295
internationalcomputingeducationresearchworkshop	294
internationalconferenceoncomputationaladvancesinbioandmedicalsciences	294
internationaljournalofcomputationalintelligenceandapplications	292
aspect-orientedsoftwaredevelopment	291
ietsoftware	290
asiapacificwebconference	290
acmsigwebnewsletter	290
ieeeinstrumentation&measurementmagazine	290
euroamericanconferenceontelematicsandinformationsystems	289
theoreticalaspectsofrationalityandknowledge	288
networkandsystemsupportforgames	288
mobilitymanagementandwirelessaccess	288
advancesinmathematicsofcommunications	287
formaltechniquesfornetworkedanddistributedsystems	286
internationalconferenceonsignalandimageprocessingapplications	286
internationalconferenceoncomputationallogistics	286
internationalworkconferenceonartificialandnaturalneuralnetworks	286
europeansolid-statecircuitsconference	286
journalofinformationprocessingsystems	285
eurasipjournalonaudio,speech,andmusicprocessing	284
highperformanceembeddedarchitecturesandcompilers	284
computationalmethodsinsystemsbiology	283
cross-languageevaluationforum	283
runtimeverification	282
nextgenerationmobileapplications,servicesandtechnologies	282
algorithmsformolecularbiology	282
softwareengineeringresearchandapplications	282
statisticalanalysisanddatamining	282
internationalwirelessinternetconference	280
internationaljournalofknowledge-basedandintelligentengineeringsystems	280
journalofclassification	280
earthscienceinformatics	280
internationalconferenceonhybridlearningandeducation	280
bitnumericalmathematics	280
theoryofcryptographyconference	280
internationalconferenceoncomputersafety,reliability,andsecurity	279
computationalmanagementscience	279
journaloforganizationalandendusercomputing	279
acmtransactionsoninternettechnology	278
virtualenvironmentshumancomputerinterfacesandmeasurementsystems	278
journalofintegrativebioinformatics	278
algorithmengineeringandexperimentation	277
languages,compilers,andtoolsforembeddedsystems	277
internationalconferenceonmobilemultimediacommunications	277
indiasoftwareengineeringconference	277
internationaljournalofembeddedsystems	277
scholarpedia	276
softwareengineeringartificialintelligencenetworkingandparalleldistributedcomputing	275
acmtransactionsoninformationandsystemsecurity	275
softwarevisualization	275
integratedformalmethods	275
braziliansymposiumonneuralnetworks	274
mobileadhocandsensornetworks	272
eurasipjournalonembeddedsystems	272
controlandintelligentsystems	271
qualityofinformationandcommunicationstechnology	270
highperformanceinterconnects	270
cooperativeinformationagents	270
legalstudies	270
multiagentsystemtechnologies	269
montecarlomethodsandapplications	268
datenbank-spektrum	268
ieeeinternationalsoftwaremetricssymposium	268
journalofgraphicstools	268
arxiv:multimedia	268
formalmodelingandanalysisoftimedsystems	268
vlsidesign	268
internationaljointconferenceonknowledgediscovery,knowledgeengineeringandknowledgemanagement	268
highperformanceswitchingandrouting	268
computationalaspectsofsocialnetworks	267
internationaljournalofintelligentsystemsinaccounting,finance&management	267
microprocessingandmicroprogramming	267
discretemathematics,algorithmsandapplications	266
europeansolidstatecircuitsconference	266
internationalconferenceoninternetandwebapplicationsandservices	266
symposiumonusableprivacyandsecurity	265
parallelanddistributedcomputingsystems(isca)	265
futureinternet	265
virtualsystemsandmultimedia	265
modelingandoptimizationinmobileadhocandwirelessnetworks	264
internationalconferenceonautonomicandautonomoussystems	264
computationalmodelsofargument	264
ieeeinternationalsymposiumonworkloadcharacterization	264
journalofdatabasemanagement	263
foundationsofcomputationalintelligence	263
digitalinformationandcommunicationtechnologyanditsapplications	263
cryptologyandnetworksecurity	263
softwareengineeringjournal	263
graphicsrecognition	263
privacyenhancingtechnologies	263
computer-aideddesignandcomputergraphics	263
journalofconvergenceinformationtechnology	262
internationalconferenceonknowledgediscoveryandinformationretrieval	262
journalofglobalinformationmanagement	261
asia-pacificnetworkoperationsandmanagementsymposium	261
ieeecomputerarchitectureletters	261
nasaformalmethods	260
advancedindustrialconferenceontelecommunications	260
internationaljournalofbio-inspiredcomputation	260
decisionanalysis	260
journalofinterconnectionnetworks	259
computerscience-researchanddevelopment	259
annalesumcs,informatica	258
journalofarabicandislamicstudies	258
internationalworkshoponfuzzylogicandapplications	258
field-programmablecustomcomputingmachines	257
parallelcomputinginelectricalengineering	257
internationaljournalofonlineengineering	257
theoryandapplicationsofcategories	257
performanceevaluationofwirelessadhoc,sensor,andubiquitousnetworks	257
annalsofgis\/geographicinformationsciences	256
databasetechnologyandapplications	256
typedlambdacalculusandapplications	256
internationalconferenceoffuzzyinformationandengineering	256
internationalcongressonmathematicalsoftware	256
acmsigadaadaletters	255
workshoponsoftwareandperformance	255
internationaljournalofcommunicationnetworksanddistributedsystems	254
europeanconferenceoncomputersupportedcooperativework	254
motioningames	254
journalofelectroniccommerceinorganizations	254
thenewreviewofhypermediaandmultimedia	253
internationaljournalofservicestechnologyandmanagement	253
internationalconferenceonlegalknowledgeandinformationsystems	252
principlesandpracticeofprogramminginjava	252
ieeesymposiumoninformationvisualization	252
internationalworkshoponthewebanddatabases	251
symposiumonexperimentalandefficientalgorithms	250
algorithmicapplicationsinmanagement	249
geometricmodelingandprocessing	249
internationalconferenceongraphtransformation	249
internationaljournalofmetadata,semanticsandontologies	249
emisaforum	249
arxiv:multiagentsystems	249
internationaljournalofinformationandcommunicationtechnology	249
internationalworkshoponopenmp	248
workshoponprivacyintheelectronicsociety	248
sigecomexchanges	248
artificialintelligenceinengineering	248
reviewofsymboliclogic	247
workshoponknowledgediscoveryanddatamining	247
program:electroniclibraryandinformationsystems	246
workshoponapproximationandonlinealgorithms	246
inteligenciaartificial,revistaiberoamericanadeinteligenciaartificial	246
internationaljournalofpervasivecomputingandcommunications	246
arxiv:sound	245
journalofinformation,communicationandethicsinsociety	245
informatik-forschungundentwicklung	244
internationaljournalofsecurityandnetworks	244
internationalconferenceonbioinformaticsandbiomedicalengineering	244
journalofcasesoninformationtechnology	242
ieeetransactionsoncomputationalintelligenceandaiingames	242
complexsystems	242
revistaiberoamericanadetecnologíasdelaprendizaje	242
internationalconferenceonformalconceptanalysis	242
internationalconferenceonembeddedwirelesssystemsandnetworks	242
southwestsymposiumonimageanalysisandinterpretation	242
knowledgescienceengineeringandmanagement	242
acmieeejointconferenceondigitallibraries	242
internationaljournalofwebandgridservices	241
latinamericanwebcongress	240
ieeeconsumerelectronicsmagazine	240
internationaljournalofelectronicbusiness	239
trustandprivacyindigitalbusiness	239
ieeetransactionsonaffectivecomputing	238
braziliansymposiumongeoinformatics	238
journalofcomputerscience	238
networkbasedinformationsystems	237
networkeddigitaltechnologies	237
librarytrends	237
internationalconferenceonoperationsresearchandenterprisesystems	237
interactivetechnologyandsmarteducation	237
electronicgovernment,aninternationaljournal	236
mathematicsofprogramconstruction	236
generativeprogrammingandcomponentengineering	235
higher-orderandsymboliccomputation\/lispandsymboliccomputation	235
internationaljournalofwebinformationsystems	235
scientificreports	234
internationalconferenceonnaturallanguagegeneration	234
mexicanconferenceonpatternrecognition	234
high-assurancesystemsengineering	233
praguestringologyconference	233
criticalinformationinfrastructuressecurity	233
journalofvisualizationandcomputeranimation	233
wirelessnetworksecurity	232
acmtransactionsonreconfigurabletechnologyandsystems	232
datenschutzunddatensicherheit-dud	232
ieeeintelligenttransportationsystemsmagazine	231
wirelesscommunications,networkingandinformationsecurity	231
mobileandwirelesscommunicationnetworks	231
smartgraphics	230
patternrecognitioninbioinformatics	230
internationaljournalofe-businessresearch	230
advancedparallelprogrammingtechnologies	230
biodatamining	230
symposiumonlargespatialdatabases	229
internationaljournalofenterpriseinformationsystems	229
virtualexecutionenvironments	229
datawarehousingandolap	229
acmtransactionsonautonomousandadaptivesystems	228
acmtransactionsonknowledgediscoveryfromdata	228
haifaverificationconference	228
arxiv:hardwarearchitecture	227
ieeepersonalcommunications	227
internationaljournalofwebservicesresearch	227
journalonmultimodaluserinterfaces	227
symposiumonlanguages,applicationsandtechnologies	226
fuelandenergyabstracts	226
spatialcognitionandcomputation	226
scalableinformationsystems	226
computermusicmodelingandretrieval	226
implementationandapplicationoffunctionallanguages	225
webintelligenceandagentsystems:aninternationaljournal	225
jobschedulingstrategiesforparallelprocessing	224
multiagentandgridsystems	224
wiredwirelessinternetcommunications	224
internationaljournalofhybridintelligentsystems	224
journalofgridcomputing	224
web-ageinformationmanagement	223
learnedpublishing	223
webreasoningandrulesystems	223
internationalconferenceonpervasiveandembeddedcomputingandcommunicationsystems	223
symposiumongeometryprocessing	223
int'lj.ofcommunications,networkandsystemsciences	223
ieeeinternationalconferenceonrequirementsengineering	222
algorithmicgametheory	222
softwareengineeringanddataengineering	222
acmtransactionsonasianlanguageinformationprocessing	222
ieeedistributedsystemsonline	222
cleielectronicjournal	221
computerlanguages,systems&structures	221
securesoftwareintegrationandreliabilityimprovement	220
informationtechnology&tourism	220
internationalconferenceonalgorithmsandcomplexity	220
atlanticwebintelligenceconference	219
workshopongraph-theoreticconceptsincomputerscience	219
appliedperceptioningraphicsandvisualization	219
physicaa-statisticalmechanicsanditsapplications	219
articulatedmotionanddeformableobjects	218
innovativeapplicationsofartificialintelligence	217
internationalconferenceonebusiness	217
mexicaninternationalconferenceoncomputerscience	216
robot	216
worldcongressonengineering	215
hardwareorientedsecurityandtrust	215
smartcardresearchandadvancedapplicationconference	215
advanceddataanalysisandclassification	215
journaloftheoreticalandappliedelectroniccommerceresearch	214
internationaljournaloftechnologyandhumaninteraction	214
reconfigurablecommunicationcentricsystemsonchip	214
intelligentservicerobotics	214
informationsecurityjournal:aglobalperspective	214
internationaljournaloflearningtechnology	213
internationaljournalofintelligentcomputingandcybernetics	213
vlsidesignandtest	213
internationaljournalofcomputingscienceandmathematics	212
bioinspiredmodelsofnetwork,information,andcomputingsystems	211
informationinteractionincontext	211
internationaljournalofgeographicinformationsystems	211
conceptlatticesandtheirapplications	211
formalizedmathematics	211
informationsecuritytechnicalreport	210
phonetica	210
acmjournalofexperimentalalgorithms	210
intelligenttechnologiesforinteractiveentertainment	209
internationaljournalofmobilelearningandorganisation	209
internationaljournalofcognitiveinformaticsandnaturalintelligence	209
internationaljournalofintelligentinformationanddatabasesystems	209
southafricancomputerjournal	209
australasianuserinterfaceconference	208
asiapacificsoftwareengineeringconference	208
computersecurityfoundationsworkshop	208
internationaljournalofbusinessintelligenceanddatamining	208
interactivetheoremproving	208
internationaljournalofhealthcareinformationsystemsandinformatics	208
journalofwebengineering	208
dataintegrationinthelifesciences	207
signalimagetechnologyandinternetbasedsystems	207
workshoponalgorithmsandcomputation	207
internationalsymposiumonfunctionalandlogicprogramming	206
robotics:scienceandsystems	205
rfidtechnologiesandapplications	205
nordicjournalofcomputing	205
foundationsofgeneticalgorithms	205
europeanconferenceonwebservices	205
logic-basedprogramsynthesisandtransformation	204
internationaljournalofsemanticcomputing	204
internationaljournalofdigitalcuration	204
bangaloreannualcomputeconference	203
analyticalandstochasticmodelingtechniquesandapplications	203
geographicinformationscience	202
internationaljournalofautonomousandadaptivecommunicationssystems	202
journalofcellularautomata	201
ieeproceedings-software	201
wirelessondemandnetworksystemsandservice	201
owl:experiencesanddirections	201
internationaljournalofsimulationandprocessmodelling	201
internationaljournalofwebengineeringandtechnology	200
environmentalscienceandinformationapplicationtechnology	200
thebulletinofsymboliclogic	200
arxiv:emergingtechnologies	200
memeticcomputing	200
internationalconferenceonelearningandgames	199
internationaljournalofmathematicsinoperationalresearch	199
internationalconferenceonmobiletechnologyapplicationsandsystems	199
databaseprogramminglanguages	199
naturallanguagegeneration	198
advancesinrecenttechnologiesincommunicationandcomputing	198
knowledgescience,engineeringandmanagement	198
text,speechanddialogue	198
ieeetransactionsonemergingtopicsincomputing	198
similaritysearchandapplications	197
workshoponintelligentsolutionsinembeddedsystems	197
acmtransactionsontheweb	197
workshoponlogiclanguageinformationandcomputation	197
internationaljournalofelectronicsecurityanddigitalforensics	197
databasesinnetworkedinformationsystems	195
internationaljournalofintelligentinformationtechnologies	195
internationalconferenceonautomationandlogistics	195
annualsoftwareengineeringworkshop	195
internationaljournalofcomputerscience&applications	195
internationalsymposiumonrobotics	193
multikonferenzwirtschaftsinformatik	193
informstransactionsoneducation	193
misquarterlyexecutive	192
internationalconferenceoncyberphysicalsystems	191
ieeeembeddedsystemsletters	191
advancedroboticsanditssocialimpacts	191
logicbasedprogramsynthesisandtransformation	191
provablesecurity	190
webinformationanddatamanagement	190
microprocessortestandverification	190
braininformatics	190
conferenceonintelligenttextprocessingandcomputationallinguistics	190
autonomousinfrastructuremanagementandsecurity	189
acmtransactionsonstorage	189
webandwirelessgeographicalinformationsystems	189
scandinavianconferenceonai	189
journalofaerospacecomputinginformationandcommunication	189
typesforproofsandprograms	189
advancesinmodallogic	188
symposiumonwebsystemsevolution	188
entertainmentcomputing	188
internationalsymposiumonenvironmentalsoftwaresystems	188
arxiv:probability	188
worldcongressoncomputationalintelligence	187
internationaljournalofcriticalinfrastructures	187
journalofsimulation	187
appliedmedicalinformaticvs	187
ieeecomputersecurityfoundationssymposium	187
internationaljournalofinternetprotocoltechnology	187
internationalprovenanceandannotationworkshop	186
softwarelanguageengineering	186
internationaljournalofinformationacquisition	186
softwareandcompilersforembeddedsystems	185
digitalgameandintelligenttoyenhancedlearning	185
