691 384 384 384 692 2 181 182 1663 182 182
691 691 691 692 691 692 692 692 691 691 2
691 692 691 384 691 2 286 287 2 169 169
692 2 1883 1884 1754 1917 1754 1754 2 2 1816
692 691 2 345 2 2 511 2 2 2 1645
692 2 2 195 2 773 1203 2 446 446 2
693 693 693 693 693 693 693 693 693 2329 1803
693 964 964 964 909 1928 1928 461 461 1399 1044
693 693 693 693 693 8 8 8 8 1114 515
694 695 2 2195 2196 2 832 2 1574 1574 1574
694 695 695 2 1565 1566 1565 1566 1566 1565 1566
694 694 2 2048 2 2 2 1987 1989 1990 2
695 2 839 838 838 837 2 2 2415 2 446
695 695 2 5 5 2 2481 2482 2482 2 2033
695 694 694 164 166 1583 1584 1583 2 2323 2
696 696 696 696 696 696 696 696 1437 1437 1437
696 696 751 1105 579 579 1105 2365 751 1471 751
696 2432 1651 515 2112 2112 376 603 626 872 1144
697 697 699 699 698 697 2 760 2 70 2
697 346 666 665 666 2 2 1846 1846 2 2
697 699 698 2 2 393 580 581 2 2301 2303
698 2 2 695 695 695 694 164 2 2113 2113
698 698 2 2 2497 2 2 2 981 981 2
698 699 2 2 19 2 2237 2236 2236 2 573
699 697 346 971 697 697 581 581 697 697 697
699 699 698 698 2 84 2 348 540 2 90
699 697 698 698 697 697 697 2 1346 2 2406
700 569 1688 1688 2227 2532 2532 1826 842 1428 2416
700 700 613 1898 2494 2494 130 130 1369 1369 1369
700 2494 621 1413 745 621 745 2519 2519 2519 1911
701 349 2 142 2 857 357 2 2389 2389 2
701 348 701 349 1744 70 71 70 2 2286 2288
701 2 1742 2 2 2 2 1165 2 2 888
702 842 2446 1428 365 376 1282 1282 369 700 1310
702 761 8 77 77 2435 2435 2435 2435 730 1869
702 702 702 702 2269 2225 2414 2442 1250 1427 1677
703 677 1261 2 2050 2 1242 1242 2194 2196 2193
703 679 1828 1828 2 2 611 612 611 2 1614
703 703 2 1408 2 2 672 2 2 1469 2
704 1756 1918 627 638 680 638 998 1318 2114 1036
704 704 1374 507 2260 1259 1649 1378 1712 1378 1712
704 1048 1048 2402 2402 2402 1979 1411 1282 1282 428
705 2 2 1634 2 602 602 2 2 435 435
705 371 1050 1050 1049 371 371 1050 1049 2 62
705 705 2 849 849 2 2 2 697 697 697
706 626 394 1918 725 1747 1921 1747 1320 1681 1320
706 1180 1757 1757 1757 613 1043 704 1978 1978 87
706 1170 83 1099 544 544 544 544 544 544 544
707 2 93 1606 2 1984 1985 1984 2 253 253
707 707 707 2 953 2 2 179 2 646 1317
707 707 707 2 409 644 2 1652 1652 2 2
708 624 708 708 2088 1148 1538 1538 1538 1538 957
708 472 1690 472 472 1690 1359 1359 1690 1690 1690
708 2430 2089 637 83 1170 637 1183 83 52 52
709 588 1216 588 588 58 563 175 1538 1538 1538
709 132 2388 315 315 315 1250 853 1427 1250 1677
709 709 1450 1450 1891 1891 352 673 2365 2174 2095
710 711 710 710 2 1035 2014 2014 2014 2014 981
710 710 2 2179 2179 2179 2 2158 2159 2 276
710 711 711 2 1571 1571 1571 1571 2 646 646
711 2 982 982 2 380 2 981 2 2 2
711 711 710 710 2 2 1843 2 92 92 94
711 2 399 2 106 105 105 104 106 106 106
712 2120 2095 2046 582 1919 2311 667 2180 1785 1350
712 712 1452 1452 1452 1656 2238 2505 2044 2499 2499
712 310 310 310 308 308 1602 1602 840 1638 2123
713 713 2 179 2 2 2 581 666 346 666
713 2 2 2 2 1794 1951 1951 1794 2334 2
713 2 854 854 2 618 618 618 2 728 2
714 714 714 714 714 714 714 2473 2473 2199 2452
714 2049 2056 2056 2089 2089 1161 1161 1161 847 992
714 714 714 1468 1043 1374 1374 1978 2251 2251 1978
715 717 718 718 717 716 716 715 2 2 513
715 716 2 697 346 665 581 813 581 2 495
715 2 1637 1118 2 2226 679 2173 2173 679 679
716 715 717 715 716 2 2 2 419 614 371
716 716 717 716 716 718 717 718 715 717 716
716 716 716 716 716 716 717 2 2 70 944
717 717 715 715 715 716 715 718 2 29 30
717 716 716 717 2 415 415 2 2 813 393
717 2 2 375 5 5 374 374 5 2 2
718 2 1819 1825 1823 1825 1824 2 2 446 1904
718 2 2 2 1412 1412 2 2 983 982 2
718 2 2 96 96 96 197 197 96 96 96
719 72 1223 1223 1223 1525 1875 2430 2430 2390 994
719 719 647 497 1608 385 453 453 1604 1577 2429
719 647 431 719 613 1881 1126 1126 2101 1696 1908
720 720 720 2232 1948 1036 2011 2011 1018 2181 461
720 2085 1229 1229 1229 64 1229 64 599 1488 1593
720 720 720 720 720 720 720 127 2138 2138 2138
721 722 2 2 1897 2 1603 1603 1603 2 415
721 2 2 2 2 1336 1335 2 1828 2137 2136
721 721 721 2 2 2 2 2297 2 1245 1828
722 722 721 721 722 2 2 71 2 2 2
722 721 722 2 508 508 2 473 474 2 2
722 722 722 722 721 722 722 721 722 721 2
723 1273 1273 1273 1273 1273 1273 1273 1273 1273 1273
723 1659 1659 267 2252 765 2211 988 2295 1812 1812
723 768 1599 481 596 1443 1443 1443 1443 462 924
724 2 2 2 1780 1781 1782 1781 1781 2 2
724 2 1660 1660 1660 724 2 2 1727 2 773
724 2 2391 2 246 246 246 246 246 2 540
725 2400 2046 2528 725 2400 1334 601 2091 2339 2275
725 2095 2335 596 407 407 643 365 1827 2034 2034
725 2411 2411 1282 1366 1366 1366 544 1000 1000 1000
726 2 2 2 2 445 2 387 1993 1995 2
726 726 540 540 2 1734 1734 2 105 104 2
726 2050 393 2 1614 2 517 276 517 2 18
727 727 727 729 1316 729 2432 2449 1585 727 1513
727 645 729 645 529 1675 1139 1139 2231 1960 1960
727 2429 729 1316 1316 1316 645 729 1602 1602 1602
728 517 2 1880 1879 1880 1880 1879 1880 2 2
728 728 517 276 517 516 517 2 71 493 71
728 728 728 728 517 530 636 2 863 862 2
729 729 645 727 643 1409 1409 1409 1409 882 1615
729 645 1604 1604 1577 1650 203 107 411 2020 2020
729 1316 1316 1316 1316 1316 645 1489 1489 875 1427
730 407 2344 2344 2344 622 1932 1932 2502 2502 2502
730 730 730 1602 1090 1090 1090 1090 43 1247 840
730 730 658 1875 2451 1760 1259 1428 648 1173 648
731 731 2 1754 2121 1754 71 70 70 867 866
731 2 2 755 754 2 2 182 182 2 629
731 731 2 144 144 144 2 1163 2 679 2
732 512 2016 2016 2324 2324 2321 2324 2321 2324 2321
732 2229 1955 1955 1955 1955 969 969 613 407 585
732 267 267 267 267 267 300 300 1484 1484 1484
733 733 411 617 617 617 328 376 1398 2340 2095
733 494 494 494 494 494 494 494 494 494 742
733 1906 2120 1831 1081 2214 2091 2091 2309 2235 676
734 735 736 18 736 2 2190 2189 2190 2116 2116
734 2 2530 2 1232 1232 1233 2 1035 813 1035
734 736 2 1152 1154 1152 1153 1153 2 726 726
735 735 735 734 2 2137 1341 2518 2518 2517 2353
735 2 606 2 581 581 666 665 665 346 346
735 735 734 736 734 2 1601 1601 2 390 390
736 734 735 735 734 734 735 736 2 2 1980
736 18 2 2 57 57 57 57 57 56 56
736 736 2 2 2379 1726 2 2389 2389 2389 2389
737 737 737 737 737 1212 1398 430 1554 1334 1334
737 1620 1620 1549 1858 1530 1530 1530 1530 1530 518
737 737 737 2298 2273 1605 492 943 1753 2120 1484
738 738 739 738 739 2 995 2 916 915 914
738 739 2 2 144 144 144 2 2 314 2
738 2 2 2 2 2 74 73 73 73 1224
739 738 738 738 739 738 739 739 739 738 739
739 738 739 738 738 2 1784 981 1738 1737 981
739 739 738 739 738 2 435 435 2 1773 1773
740 2277 2120 2120 1882 1882 1923 1923 1753 1753 470
740 486 486 486 486 1632 1099 2296 2448 2219 1543
740 2456 2456 836 740 1216 199 199 2099 1099 1632
741 2 2 353 2 1689 570 2 2 731 2
741 2 2326 2328 2327 339 339 467 467 469 469
741 387 2 1431 1888 2 1648 1647 2 760 759
742 1914 1914 626 603 1110 515 727 727 658 643
742 607 607 992 992 847 880 599 599 322 436
742 356 539 2365 673 2510 2510 2510 16 16 16
743 1247 1207 807 165 1906 1906 733 733 2451 998
743 1607 112 112 300 300 300 931 40 40 934
743 658 743 727 727 727 743 643 1837 2263 2263
744 2188 2190 2189 2259 2189 2189 2188 2188 744 744
744 744 744 1341 2282 2 2308 2201 2308 2308 2
744 644 744 1680 744 744 744 744 744 2398 2399
745 652 621 447 621 582 1666 461 461 1236 101
745 745 1284 1284 416 416 416 416 416 416 416
745 1106 1132 1865 1865 1865 920 1865 920 929 929
746 513 2 2 748 749 749 370 306 2 1614
746 746 746 513 2 1951 1951 1951 1951 1951 1951
746 2 70 2 2 2 176 2 614 433 433
747 747 1594 992 992 1136 1136 627 1136 627 627
747 1107 509 509 421 421 1586 1467 2348 2348 2348
747 1638 1307 1307 1307 1307 1307 859 2199 2511 2511
748 2 1611 1611 1522 1522 1522 1522 2 2302 2
748 748 749 748 749 749 748 748 370 370 370
748 749 749 749 749 749 2 513 2 649 649
749 749 370 2 2 646 2 1520 2 1531 2
749 2 2 2 1802 1872 2 744 744 2471 2472
749 748 370 425 425 2 813 813 2 2 2
750 252 252 507 951 951 507 969 1186 1159 1159
750 2365 605 605 605 681 745 745 1079 1079 681
750 1642 688 1476 1476 2069 2069 871 871 2315 2314
751 1471 1536 1739 1034 2051 2051 1348 702 1005 761
751 440 2049 2528 2056 2056 2056 2091 868 868 2104
751 196 196 509 1107 2265 2074 2265 2074 1747 1747
752 752 1896 1896 392 89 89 643 727 1881 865
752 2365 751 970 1488 1715 1715 1502 1580 970 344
752 2348 2348 2058 2085 2089 2089 1409 407 596 596
753 393 560 393 844 754 2 2 174 2 2
753 754 2 1730 1730 1731 1730 1731 1730 1731 1732
753 2 282 282 283 282 282 2 2276 2276 2
754 844 844 2 2068 2068 2067 2067 2 2201 2308
754 844 2 914 916 2 604 2504 1701 1701 2381
754 393 346 346 346 346 697 2 919 918 918
755 755 2 2 2404 2 408 2 2 2 2113
755 393 393 2 2 2 2 1283 1283 371 2
755 2 2 2012 2 2 584 584 584 584 2
756 756 756 1006 1006 1006 1006 1006 1006 1006 1006
756 756 520 1321 28 28 1125 1136 245 245 1733
756 756 756 756 756 756 756 756 1399 1399 1044
757 760 2 2 2 2 2 1412 2 2 136
757 757 2 2 2 1333 2 1766 1765 1765 1765
757 2 2439 2439 2440 2 2 2 1980 1980 1922
758 2 398 398 398 649 649 1565 1565 1566 1566
758 759 758 758 760 760 760 760 760 757 758
758 758 2 2 1474 2 372 370 370 809 810
759 2 2 801 802 802 802 802 801 801 802
759 758 758 758 2 2 2250 2 611 611 612
759 758 759 760 757 758 757 2 2 2 2
760 2 1371 2 1571 1571 1571 1571 2 2 435
760 759 2 2176 2 262 2 2 276 276 574
760 758 758 757 2 1285 2 2 22 2 1035
761 1259 793 793 793 793 793 414 158 723 1743
761 1348 2277 1105 2365 2283 1914 2224 2430 1756 807
761 1795 2171 1348 1760 1833 1503 2494 1760 1760 1760
762 762 548 404 548 404 1338 1338 2352 1396 1396
762 762 762 762 762 2174 700 700 2269 541 2125
762 2174 2295 2295 2295 621 575 575 1081 1651 1651
763 2 697 581 581 1762 1762 677 679 446 678
763 2 195 195 146 195 2 2172 2173 2172 679
763 2 1951 2239 2 2093 2 2 983 2 604
764 348 349 2059 2060 1426 1426 1426 2060 349 349
764 2 860 2 383 2 1750 1240 1749 726 1683
764 348 2 2 2 370 370 370 370 1012 370
765 765 765 1409 1682 1334 648 1525 1525 1223 1223
765 765 765 2223 1675 503 1099 503 1674 1674 1712
765 988 988 988 988 988 230 230 230 1303 1378
766 2 1235 806 806 806 1198 2 1817 1816 1817
766 766 2 726 2 530 1424 1423 2 813 2
766 767 767 2 1768 1768 1768 1770 1769 1770 1770
767 767 766 767 2 2 2 532 532 372 532
767 767 2 2 522 521 521 521 521 522 2
767 1408 767 2 1182 1182 2 2 2 2419 2
768 1774 1085 1085 1085 1108 967 1405 1405 1345 1345
768 847 992 992 1313 768 1350 1350 1395 1428 847
768 1464 1640 1079 1079 1106 512 850 850 130 750
769 769 849 849 848 848 848 1828 1828 1828 2313
769 849 849 769 2 2297 2 2 1726 2 2
769 849 848 2 540 1683 726 726 1336 2 2
770 928 1623 1623 2342 2432 2432 2267 1117 1117 1580
770 1467 489 1322 531 531 369 531 531 826 826
770 952 1171 2011 1340 1340 608 1602 196 196 607
771 1986 43 43 43 1020 1020 1354 2224 2354 1844
771 771 1688 1073 1073 1073 2329 2329 569 998 998
771 1684 1525 1525 1525 1525 1525 1525 1525 1525 1003
772 2087 2087 1678 1678 369 531 531 531 1034 2277
772 1597 1201 1484 1484 1484 1484 1484 2146 2146 2146
772 772 658 727 727 727 529 702 702 1887 165
773 1218 2 567 567 2 698 2 2 1917 1683
773 773 1203 2 393 2 46 47 491 490 2
773 1203 1203 773 773 773 1218 773 2 1290 1289
774 774 2 1810 1810 1811 1810 2 2 2 2
774 773 1203 1118 2 438 2 1708 1709 1708 1709
774 2 2 2 231 2 2326 2326 2328 339 595
775 775 775 1805 1805 1805 1805 752 752 752 440
775 2224 1837 376 456 365 1038 21 21 21 21
775 2149 2149 2149 2149 704 1921 2074 2265 2265 2074
776 777 926 925 925 926 2 1023 1023 1022 1021
776 776 777 776 501 2150 501 2 574 2 2162
776 777 777 926 777 501 2 1390 1388 1388 1388
777 501 502 502 502 500 502 501 776 777 501
777 27 2 1104 1104 2 986 986 1734 2110 2110
777 2 1021 1021 1021 2 1754 1754 2 100 100
778 281 281 281 1595 1595 1595 2066 2066 2066 2066
778 778 400 400 1530 1530 1530 1530 1530 1530 1530
778 778 2044 1970 2499 1970 1869 1330 1338 1669 676
779 779 2 2278 2278 2 2 274 274 1211 2
779 401 402 2 986 986 986 2 1742 1742 1742
779 401 401 402 779 402 402 401 552 551 2
780 1608 1489 1134 242 2516 2352 664 664 664 1521
780 1700 2380 2295 1612 110 2229 2229 2229 2229 1955
780 823 823 1887 1887 2075 2299 1710 2506 1536 1536
781 389 781 781 2 570 1689 2 42 1124 2
781 2 2 60 306 306 306 60 19 20 17
781 781 781 389 389 389 389 386 387 2 2
782 453 453 814 2058 2085 2085 2429 272 905 1482
782 134 134 168 1384 1384 1384 700 700 671 671
782 782 782 391 347 2058 700 1743 903 903 903
783 783 2 2 2 1441 1441 1708 1708 1708 1013
783 2 1386 1386 1386 2 93 1606 2 2 70
783 2 413 2 2 1230 1230 65 2 744 2397
784 784 784 1051 1051 2225 2332 45 45 125 2161
784 784 742 1395 1669 2309 2339 1428 2416 1110 1110
784 1743 2058 1898 1898 1898 2134 1342 1391 650 1753
785 785 786 788 2 1347 2284 1347 2 2 2
785 788 1059 1059 788 786 786 785 2 438 517
785 1052 1053 785 788 787 2 1198 1200 1198 1198
786 787 788 785 2 1347 2 2 2 1344 2
786 2 614 349 349 349 609 2 1245 1245 1341
786 785 1052 1052 1053 1052 788 785 788 788 1052
787 788 786 788 1059 2 2278 2 408 410 2
787 2 2 2 415 2 504 504 504 2 2
787 788 1059 1059 1059 1059 1059 1059 2 1333 2
788 787 2 806 2 1261 677 679 2 2162 2
788 788 787 787 787 2 91 2 191 191 191
788 785 788 2 70 71 351 351 2 726 2431
789 536 789 550 548 167 89 1607 1605 1184 1184
789 789 536 536 789 536 536 536 1457 931 931
789 789 1313 1411 1411 1979 2356 2356 1384 1384 1551
790 2 2 726 540 2 2162 2 2 1135 1135
790 791 538 412 2 1770 1768 1768 1770 1768 2
790 790 792 790 538 412 413 2228 2228 413 2
791 790 790 790 538 412 413 2533 413 2 1481
791 791 538 412 412 2 1295 1295 1297 2 1204
791 790 538 538 791 790 538 2 2 2 2
792 2 2241 677 679 679 703 2 1862 1862 1864
792 791 538 791 790 792 2 2 7 2 474
792 538 792 791 792 538 2 655 657 2 981
793 793 793 1599 2206 2362 2362 2292 2423 2211 2251
793 793 768 2197 2197 2197 1704 531 531 531 1928
793 2255 2255 1932 2053 1349 1700 1783 1932 2053 2380
794 332 2 2 2 675 2 1985 1984 1984 2
794 794 795 794 794 2 2364 2208 2 2 483
794 794 332 2256 2257 2256 332 331 332 332 2
795 795 332 2 806 806 540 1347 2090 769 1162
795 795 332 2 2 331 331 332 331 332 2
795 795 332 331 2 124 124 2 1179 1179 1178
796 622 622 622 622 603 1677 1797 1797 1797 1797
796 1644 588 58 2088 2465 1477 1303 1303 1378 1303
796 796 796 796 796 796 796 796 796 796 796
797 797 797 798 2 346 2 1172 2 2 371
797 2 2 1958 1957 1959 1959 1958 1958 1958 1956
797 798 799 798 799 2 299 299 2 54 54
798 797 2 185 2 406 405 2 2 1344 1344
798 798 2 819 818 1268 2 2 1504 2 2
798 797 799 799 797 799 799 2 2 1830 2
799 797 2 2 2 2 573 276 604 276 2
799 798 2 480 2542 2542 2542 2542 480 479 478
799 2 2393 2395 2393 2395 2394 2394 2394 2 1213
800 1378 1378 1378 2066 2066 2066 529 1617 1617 1617
800 765 1937 1937 1413 652 826 1427 1797 1677 448
800 800 800 800 800 800 800 800 800 800 1507
801 802 2 7 2 604 604 2 2108 2105 2108
801 2 2443 2443 2 2 612 611 612 612 612
801 802 802 802 2 1708 1708 1013 2 1194 1196
802 802 801 802 801 802 801 801 2 441 2
802 802 2 268 268 2 476 1692 1691 1691 1691
802 2 1673 1672 1671 1671 2 30 30 30 2
803 803 803 1585 1690 1690 1107 424 2009 2009 2009
803 803 1616 954 954 954 954 1616 2054 2054 1482
803 1191 1191 2072 2072 2072 72 72 2163 1858 2004
804 806 604 604 604 604 1915 1347 769 769 2
804 805 2 2 1096 1095 1095 1095 2 2 839
804 804 804 2 738 739 738 2 121 122 2
805 2 1736 2 2 2 2458 2457 2 2 2
805 804 805 805 2 2 2 1539 2 1039 1022
805 806 29 2 349 348 371 370 370 1352 1351
806 348 371 371 371 371 1283 986 986 2 2
806 806 1235 2 781 781 2 2 90 2 2
806 2 797 797 797 799 2 427 427 2 2
807 807 1785 1785 1785 807 127 127 127 1105 945
807 807 424 424 2163 2163 2163 2163 2163 2163 2163
807 180 1661 1593 492 492 1081 912 603 1293 456
808 808 809 809 808 810 809 808 370 2 2190
808 809 809 2 2 852 1253 852 2 280 2
808 810 370 2 393 393 580 580 580 2 2
809 810 370 748 2 1951 1951 19 2 2 2
809 809 809 809 808 810 2 2 2 1430 1711
809 2 2 858 2 2236 2 726 726 2 2
810 808 810 808 810 370 425 370 2 1843 1843
810 2 606 606 2 573 2 986 371 1289 339
810 808 2 2443 2 2 2 986 986 986 1922
811 2354 2285 2528 196 196 196 196 196 196 196
811 230 2452 2452 1580 2347 2088 127 127 730 730
811 2285 2224 2354 2354 1516 1516 1516 1516 2112 1020
812 1396 871 751 101 1151 1151 1151 1151 1151 1151
812 1394 40 40 1123 40 527 527 183 130 2234
812 812 871 1785 1785 1785 1785 411 2094 1608 355
813 581 1834 1834 1834 2 119 2 2 2 604
813 2 2 2 2 1383 981 2 744 2 452
813 581 581 2 1750 1980 1980 2116 2 646 19
814 814 814 1377 814 814 814 814 814 1377 2309
814 1374 704 2534 2074 224 2486 2486 2181 2181 2094
814 1719 730 470 414 1108 1369 2432 315 203 203
815 1720 2 1254 852 852 2 517 432 2 2
815 2 1181 1182 2 2 2 2 1770 2 2
815 816 816 815 815 1720 2 2431 2431 2431 2113
816 816 816 815 816 2 384 692 691 691 384
816 816 816 815 815 815 815 815 2 59 2
816 815 815 2 30 2 1165 2 2 189 2
817 817 817 817 1267 2117 2117 2046 2046 2095 2170
817 817 817 127 127 127 127 127 127 127 2044
817 817 817 1267 1952 817 817 1267 1267 1267 1267
818 821 819 819 820 819 819 821 819 820 2
818 820 818 2 2 2 445 2 349 1074 1075
818 818 819 821 818 2 2 1309 1309 1308 1308
819 821 821 821 820 821 821 821 821 1268 819
819 819 2 2 2 2353 2353 571 70 944 944
819 821 818 819 2 2 2 2 405 2 517
820 820 2 517 438 439 2 1220 2 12 12
820 820 818 819 820 819 818 1268 819 821 818
820 818 819 821 821 2 646 517 276 276 2
821 820 818 819 819 819 2 2 63 63 2
821 819 2 19 19 1039 19 517 728 2 19
821 820 820 820 820 819 821 821 2 251 2
822 364 822 2486 1349 2296 1349 534 2502 2502 2502
822 543 1914 1914 1914 2129 667 1100 1462 52 52
822 364 303 2355 569 1881 2480 2480 2480 2480 2480
823 823 26 1350 1350 2325 2325 2325 2325 1310 909
823 823 823 1547 1547 2507 1244 1244 2312 2312 2312
823 823 823 725 811 1875 1875 2214 1068 1068 2405
824 825 825 825 2 1629 1629 2 1294 1297 1296
824 2 332 794 332 331 332 331 2 1393 744
824 2 995 997 995 848 1828 1828 1828 1828 1828
825 824 824 2 59 59 2 2 2 2043 2042
825 825 825 824 824 824 825 824 2 2 2537
825 2 2 715 716 2 1272 2 349 349 349
826 1763 1763 1763 1763 1763 1763 1763 1763 1338 1338
826 1670 1670 437 1604 1604 1577 2429 2279 1340 541
826 826 2049 2460 2460 2460 2460 2460 2460 2442 1427
827 828 828 827 827 2 2 777 2 1470 1469
827 2 1742 1742 1035 1698 2 854 854 854 2
827 828 827 827 827 827 827 2 2 798 798
828 827 2 744 2 1966 1965 1966 1965 2 14
828 827 2 999 2 1198 1441 1441 1440 1440 1441
828 2 1138 923 923 922 2 538 538 2 2
829 829 829 1427 1677 686 686 1036 2527 975 975
829 829 829 829 829 829 829 829 829 829 829
829 829 829 829 829 829 829 829 2087 2087 1586
830 830 830 832 830 830 832 2 323 2 517
830 830 831 832 2 809 809 2 2 2 2
830 2 2268 2268 2 815 2 2 1732 1731 1731
831 831 832 2 2 2 606 606 2 2036 2036
831 830 2 819 1268 1268 818 818 819 818 2
831 832 832 831 2 2 1181 1181 1181 1182 1181
832 830 2 2 2 947 2 2 2 2 2
832 2 1703 1703 2 2201 2 1317 2 2 467
832 832 832 2 29 806 806 806 29 2 410
833 1340 743 2337 2187 2187 2187 2258 2258 2187 1604
833 377 187 177 948 948 948 948 948 948 1955
833 833 833 676 444 2180 2118 2118 555 2478 2478
834 834 2 1705 1706 1705 1706 1846 2083 2081 2081
834 834 2 769 849 993 769 993 849 849 849
834 835 834 834 834 835 2 70 70 2 982
835 2 2169 2169 2 1945 1945 1941 1946 2 30
835 2 1268 821 821 1268 819 1953 2 2 1111
835 834 835 835 2 1023 1022 1022 1039 2 2422
836 658 643 21 2456 1394 1394 1693 1778 1693 1693
836 836 836 836 98 648 1597 1201 1597 1217 2448
836 836 836 2495 2495 2495 2495 2358 2358 2358 2314
837 837 837 2 2 2 122 121 122 2 2
837 837 838 390 2 1892 1892 354 2 2 2027
837 839 839 837 390 741 387 1995 2 2 788
838 837 2 389 2 227 119 118 118 118 119
838 838 837 837 838 837 837 839 837 837 390
838 2 2 2189 2189 2259 2116 2 2021 2 2439
839 837 390 2 2431 2431 2431 2113 19 23 857
839 837 839 839 390 2 2 435 435 2 2322
839 838 839 2 2 2367 2 304 304 304 2
840 840 1831 1391 2206 2206 2206 2206 1579 377 1141
840 1391 693 160 160 160 693 1080 2263 1725 1725
840 723 1669 667 1221 2134 2433 2433 2433 2433 2183
841 2 162 163 161 163 162 162 161 162 2
841 2 60 306 307 307 307 306 306 60 2
841 2 353 393 2 2 271 2 1232 1233 1232
842 1291 1291 1291 1291 457 457 2456 712 712 310
842 2414 1005 2240 2240 2335 2094 219 219 219 219
842 1827 1914 1345 2089 1741 2034 2298 2298 2273 2324
843 1837 382 382 2435 2435 1313 531 72 72 72
843 1094 1094 1094 1094 1094 247 913 913 913 1554
843 843 601 2206 2333 2333 1950 2238 2174 803 2234
844 754 754 754 393 2 2 646 1317 2 349
844 844 754 754 755 755 755 753 393 580 393
844 393 393 2 679 2226 2415 2226 679 1931 1931
845 845 1489 1462 515 645 729 1767 1767 1592 2134
845 845 1359 1690 1690 1450 319 1071 1144 1191 1585
845 2028 2416 2438 2438 1085 1085 1085 1085 1085 1085
846 2 2 2 2 135 135 135 2 276 274
846 846 2 50 51 2 806 2 916 2 2
846 2 292 2 2 2 2 84 2 2082 2082
847 1313 847 847 1827 761 1795 1669 1428 1827 1760
847 2089 782 782 782 782 782 782 153 219 219
847 847 83 637 637 2304 1282 1282 704 1282 369
848 848 2417 1828 1828 2137 1828 1828 679 678 891
848 2417 2417 2 432 19 2 1417 654 1417 654
848 2 2 540 540 32 2 726 540 32 2
849 2 304 276 2 581 581 441 1280 2 2
849 2 1643 1643 353 353 353 2 2 2 2
849 848 679 677 2242 677 2515 2 773 774 773
850 850 1252 1252 1252 1252 850 1252 1252 1252 1252
850 865 2444 850 2114 451 2032 2032 1871 2231 2370
850 850 955 955 305 1832 2203 2203 89 89 89
851 852 852 744 744 2 660 660 660 2 260
851 852 852 2 2 1035 1035 2 651 651 71
851 744 2 986 371 371 371 371 2 879 879
852 2 1469 1469 1470 1469 1469 2 1980 1980 1980
852 1253 852 1254 852 1253 1254 852 2 2 1434
852 744 851 851 851 744 2 2 2 2 788
853 853 1033 1250 1677 2047 2047 1615 2109 1978 2085
853 138 1188 928 601 2329 1073 1891 1735 1207 2321
853 1797 1797 1725 2378 2378 924 2249 277 277 277
854 854 854 2 2 2 2422 2 71 2 806
854 2464 2 206 2 2 413 413 2 1093 1093
854 573 1251 276 604 1915 1347 1347 1347 1346 2
855 1861 205 927 575 575 531 531 1753 1763 1763
855 855 664 664 579 579 392 579 812 1394 1334
855 1459 1459 1134 1591 1591 1591 1151 1151 1151 1151
856 858 1864 1862 1863 2 5 2 425 370 510
856 857 858 357 30 2 1558 1558 2 2 60
856 2 2 306 2 2110 1773 2 1635 1634 1634
857 2 76 2 616 2 2 393 580 393 581
857 1240 1748 2131 1748 1750 1980 2189 2 2 2119
857 1238 857 857 857 1238 857 23 973 2 274
858 858 1863 1862 858 1864 1863 2 2 2 237
858 856 357 30 383 383 2 986 1356 1357 1358
858 858 856 857 1031 1032 2167 2167 2012 744 2
859 2054 559 559 559 559 1112 1739 1739 1739 492
859 859 2125 1608 1741 2277 2277 1741 2277 2277 1696
859 1068 2251 2423 2292 2362 1278 859 1278 1278 2362
860 860 864 863 862 861 861 2 415 2 295
860 862 863 860 2409 860 863 480 480 1070 2
860 2410 860 862 863 860 860 2 2092 2093 2
861 862 863 860 2363 2293 2293 2293 2202 2201 2201
861 861 860 2 7 2 625 2 2509 2 867
861 861 862 862 861 2 2 1969 1912 1912 2522
862 480 2541 2128 2 2071 2 412 2 916 959
862 863 2 2 2 2 2062 2 1012 1012 1012
862 864 864 863 2 2 1084 1084 2 2 2
863 863 1314 864 864 861 862 862 864 861 2
863 861 863 480 2542 2540 2540 480 2 446 1905
863 861 861 862 2 2233 1285 2 2 2270 2270
864 480 480 1069 2 2 2 88 88 2 1
864 862 863 864 861 861 862 2 2 744 2472
864 863 480 2 2 290 289 289 290 2 1240
865 865 69 2473 1177 2044 2044 1835 1963 992 2089
865 865 865 1743 1881 1743 1366 2138 1908 2499 829
865 1489 645 658 486 486 1632 1099 1632 1099 596
866 867 867 866 2 580 580 580 393 393 1997
866 71 71 2 2 804 806 2 1683 726 726
866 866 2 202 2 2 2 1400 1047 2 2
867 71 70 70 70 349 2 22 1419 2 1419
867 71 71 70 70 2 2132 2 2 679 1759
867 70 2 2 2 2 2 2 2 2 788
868 868 45 1721 1721 2181 2181 1721 1279 1404 988
868 1921 1747 1747 2004 2448 2183 2183 946 2180 2501
868 2095 426 82 1307 817 817 817 817 817 817
869 870 870 869 869 2 176 176 2 2 1363
869 2 540 2 1520 1857 1810 2 604 604 604
869 870 869 2 2533 995 995 2092 2 417 417
870 2 2 2 1233 1233 1233 1233 1233 1233 2
870 869 869 870 870 870 870 869 869 869 2
870 869 869 870 869 870 2 1493 1494 1495 1494
871 440 579 686 812 2015 1639 1639 2348 1221 1221
871 2352 123 1525 1223 1223 1223 2275 1795 2125 2125
871 1833 2450 2495 2421 2421 1168 2035 2035 967 414
872 872 428 1244 671 671 1449 568 465 1833 2013
